Load,Bus,BusPhase,kVbase,kWmax,Transformer
OH_264325_1_2,NODE_609645_1_2,NODE_609645_1_2-1,0.24,1.713719333,OH_264325_1
OH_264325_1_3,NODE_609645_1_3,NODE_609645_1_3-1,0.24,1.713719333,OH_264325_1
OH_264325_2_1,NODE_609645_2_1,NODE_609645_2_1-1,0.24,1.713719333,OH_264325_2
OH_264325_2_2,NODE_609645_2_2,NODE_609645_2_2-1,0.24,1.713719333,OH_264325_2
OH_264325_2_3,NODE_609645_2_3,NODE_609645_2_3-1,0.24,1.713719333,OH_264325_2
OH_264327_1_1,NODE_609638_1_1,NODE_609638_1_1-1,0.24,1.474167333,OH_264327_1
OH_264327_1_2,NODE_609638_1_2,NODE_609638_1_2-1,0.24,1.474167333,OH_264327_1
OH_264327_1_3,NODE_609638_1_3,NODE_609638_1_3-1,0.24,1.474167333,OH_264327_1
OH_264327_2_1,NODE_609638_2_1,NODE_609638_2_1-1,0.24,1.474167333,OH_264327_2
OH_264327_2_2,NODE_609638_2_2,NODE_609638_2_2-1,0.24,1.474167333,OH_264327_2
OH_264327_2_3,NODE_609638_2_3,NODE_609638_2_3-1,0.24,1.474167333,OH_264327_2
OH_264329_1_1,DEV_264355_1_1,DEV_264355_1_1-1,0.24,1.787428,OH_264329_1
OH_264329_1_2,DEV_264355_1_2,DEV_264355_1_2-1,0.24,1.787428,OH_264329_1
OH_264329_1_3,DEV_264355_1_3,DEV_264355_1_3-1,0.24,1.787428,OH_264329_1
OH_264329_2_1,DEV_264355_2_1,DEV_264355_2_1-1,0.24,1.787428,OH_264329_2
OH_264329_2_2,DEV_264355_2_2,DEV_264355_2_2-1,0.24,1.787428,OH_264329_2
OH_264329_2_3,DEV_264355_2_3,DEV_264355_2_3-1,0.24,1.787428,OH_264329_2
OH_264331_1_1,NODE_609567_1_1,NODE_609567_1_1-1,0.24,2.450803,OH_264331_1
OH_264331_1_2,NODE_609567_1_2,NODE_609567_1_2-1,0.24,2.450803,OH_264331_1
OH_264331_1_3,NODE_609567_1_3,NODE_609567_1_3-1,0.24,2.450803,OH_264331_1
OH_264331_2_1,NODE_609567_2_1,NODE_609567_2_1-1,0.24,2.450803,OH_264331_2
OH_264331_2_2,NODE_609567_2_2,NODE_609567_2_2-1,0.24,2.450803,OH_264331_2
OH_264331_2_3,NODE_609567_2_3,NODE_609567_2_3-1,0.24,2.450803,OH_264331_2
OH_264340_1_1,DEV_264342_1_1,DEV_264342_1_1-1,0.24,0.939782,OH_264340_1
OH_264340_2_1,DEV_264342_2_1,DEV_264342_2_1-1,0.24,0.939782,OH_264340_2
OH_264346_1_1,DEV_264347_1_1,DEV_264347_1_1-1,0.24,0.8015785,OH_264346_1
OH_264346_1_2,DEV_264347_1_2,DEV_264347_1_2-1,0.24,0.8015785,OH_264346_1
OH_264346_2_1,DEV_264347_2_1,DEV_264347_2_1-1,0.24,0.8015785,OH_264346_2
OH_264346_2_2,DEV_264347_2_2,DEV_264347_2_2-1,0.24,0.8015785,OH_264346_2
OH_264356_1_1,DEV_264357_1_1,DEV_264357_1_1-1,0.24,2.377095,OH_264356_1
OH_264356_2_1,DEV_264357_2_1,DEV_264357_2_1-1,0.24,2.377095,OH_264356_2
OH_264360_1_1,DEV_264362_1_1,DEV_264362_1_1-1,0.24,4.477783,OH_264360_1
OH_264360_2_1,DEV_264362_2_1,DEV_264362_2_1-1,0.24,4.477783,OH_264360_2
OH_264366_1_1,DEV_264367_1_1,DEV_264367_1_1-1,0.24,2.340240667,OH_264366_1
OH_264366_1_2,DEV_264367_1_2,DEV_264367_1_2-1,0.24,2.340240667,OH_264366_1
OH_264366_1_3,DEV_264367_1_3,DEV_264367_1_3-1,0.24,2.340240667,OH_264366_1
OH_264366_2_1,DEV_264367_2_1,DEV_264367_2_1-1,0.24,2.340240667,OH_264366_2
OH_264366_2_2,DEV_264367_2_2,DEV_264367_2_2-1,0.24,2.340240667,OH_264366_2
OH_264366_2_3,DEV_264367_2_3,DEV_264367_2_3-1,0.24,2.340240667,OH_264366_2
OH_264400_1_1,DEV_264401_1_1,DEV_264401_1_1-1,0.24,2.5843995,OH_264400_1
OH_264400_1_2,DEV_264401_1_2,DEV_264401_1_2-1,0.24,2.5843995,OH_264400_1
OH_264400_1_3,DEV_264401_1_3,DEV_264401_1_3-1,0.24,2.5843995,OH_264400_1
OH_264400_1_4,DEV_264401_1_4,DEV_264401_1_4-1,0.24,2.5843995,OH_264400_1
OH_264400_2_1,DEV_264401_2_1,DEV_264401_2_1-1,0.24,2.5843995,OH_264400_2
OH_264400_2_2,DEV_264401_2_2,DEV_264401_2_2-1,0.24,2.5843995,OH_264400_2
OH_264400_2_3,DEV_264401_2_3,DEV_264401_2_3-1,0.24,2.5843995,OH_264400_2
OH_264400_2_4,DEV_264401_2_4,DEV_264401_2_4-1,0.24,2.5843995,OH_264400_2
OH_264402_1_1,DEV_264403_1_1,DEV_264403_1_1-1,0.24,18.021695,OH_264402_1
OH_264402_2_1,DEV_264403_2_1,DEV_264403_2_1-1,0.24,18.021695,OH_264402_2
OH_264409_1_1,DEV_264414_1_1,DEV_264414_1_1-1,0.24,1.92102425,OH_264409_1
OH_264409_1_2,DEV_264414_1_2,DEV_264414_1_2-1,0.24,1.92102425,OH_264409_1
OH_264409_1_3,DEV_264414_1_3,DEV_264414_1_3-1,0.24,1.92102425,OH_264409_1
OH_264409_1_4,DEV_264414_1_4,DEV_264414_1_4-1,0.24,1.92102425,OH_264409_1
OH_264409_2_1,DEV_264414_2_1,DEV_264414_2_1-1,0.24,1.92102425,OH_264409_2
OH_264409_2_2,DEV_264414_2_2,DEV_264414_2_2-1,0.24,1.92102425,OH_264409_2
OH_264409_2_3,DEV_264414_2_3,DEV_264414_2_3-1,0.24,1.92102425,OH_264409_2
OH_264409_2_4,DEV_264414_2_4,DEV_264414_2_4-1,0.24,1.92102425,OH_264409_2
OH_264469_0_1,DEV_264471_0_1,DEV_264471_0_1-1,0.24,1.933263333,OH_264469_0
OH_264469_0_2,DEV_264471_0_2,DEV_264471_0_2-1,0.24,1.933263333,OH_264469_0
OH_264469_0_3,DEV_264471_0_3,DEV_264471_0_3-1,0.24,1.933263333,OH_264469_0
OH_264469_0_4,DEV_264471_0_4,DEV_264471_0_4-1,0.24,1.933263333,OH_264469_0
OH_264469_0_5,DEV_264471_0_5,DEV_264471_0_5-1,0.24,1.933263333,OH_264469_0
OH_264469_0_6,DEV_264471_0_6,DEV_264471_0_6-1,0.24,1.933263333,OH_264469_0
OH_264477_0_1,DEV_264507_0_1,DEV_264507_0_1-1,0.24,4.6610185,OH_264477_0
OH_264477_0_2,DEV_264507_0_2,DEV_264507_0_2-1,0.24,4.6610185,OH_264477_0
OH_264481_0_1,DEV_264483_0_1,DEV_264483_0_1-1,0.24,4.025425,OH_264481_0
OH_264487_0_1,DEV_264489_0_1,DEV_264489_0_1-1,0.24,4.2372895,OH_264487_0
OH_264487_0_2,DEV_264489_0_2,DEV_264489_0_2-1,0.24,4.2372895,OH_264487_0
OH_264487_0_3,DEV_264489_0_3,DEV_264489_0_3-1,0.24,4.2372895,OH_264487_0
OH_264487_0_4,DEV_264489_0_4,DEV_264489_0_4-1,0.24,4.2372895,OH_264487_0
OH_264491_0_1,DEV_51072826_0_1,DEV_51072826_0_1-1,0.24,2.171611,OH_264491_0
OH_264491_0_2,DEV_51072826_0_2,DEV_51072826_0_2-1,0.24,2.171611,OH_264491_0
OH_264491_0_3,DEV_51072826_0_3,DEV_51072826_0_3-1,0.24,2.171611,OH_264491_0
OH_264491_0_4,DEV_51072826_0_4,DEV_51072826_0_4-1,0.24,2.171611,OH_264491_0
OH_264491_0_5,DEV_51072826_0_5,DEV_51072826_0_5-1,0.24,2.171611,OH_264491_0
OH_264503_0_1,NODE_11021988_0_1,NODE_11021988_0_1-1,0.24,1.765537333,OH_264503_0
OH_264503_0_2,NODE_11021988_0_2,NODE_11021988_0_2-1,0.24,1.765537333,OH_264503_0
OH_264503_0_3,NODE_11021988_0_3,NODE_11021988_0_3-1,0.24,1.765537333,OH_264503_0
OH_264574_0_1,DEV_264631_0_1,DEV_264631_0_1-1,0.24,1.465396,OH_264574_0
OH_264574_0_2,DEV_264631_0_2,DEV_264631_0_2-1,0.24,1.465396,OH_264574_0
OH_264574_0_3,DEV_264631_0_3,DEV_264631_0_3-1,0.24,1.465396,OH_264574_0
OH_264574_0_4,DEV_264631_0_4,DEV_264631_0_4-1,0.24,1.465396,OH_264574_0
OH_264574_0_5,DEV_264631_0_5,DEV_264631_0_5-1,0.24,1.465396,OH_264574_0
OH_264574_0_6,DEV_264631_0_6,DEV_264631_0_6-1,0.24,1.465396,OH_264574_0
OH_264576_0_1,DEV_264436_0_1,DEV_264436_0_1-1,0.24,2.1186448,OH_264576_0
OH_264576_0_2,DEV_264436_0_2,DEV_264436_0_2-1,0.24,2.1186448,OH_264576_0
OH_264576_0_3,DEV_264436_0_3,DEV_264436_0_3-1,0.24,2.1186448,OH_264576_0
OH_264576_0_4,DEV_264436_0_4,DEV_264436_0_4-1,0.24,2.1186448,OH_264576_0
OH_264576_0_5,DEV_264436_0_5,DEV_264436_0_5-1,0.24,2.1186448,OH_264576_0
OH_264578_0_1,NODE_31186625_0_1,NODE_31186625_0_1-1,0.24,2.754238,OH_264578_0
OH_264578_0_2,NODE_31186625_0_2,NODE_31186625_0_2-1,0.24,2.754238,OH_264578_0
OH_264603_0_1,DEV_264640_0_1,DEV_264640_0_1-1,0.24,3.5699164,OH_264603_0
OH_264603_0_2,DEV_264640_0_2,DEV_264640_0_2-1,0.24,3.5699164,OH_264603_0
OH_264603_0_3,DEV_264640_0_3,DEV_264640_0_3-1,0.24,3.5699164,OH_264603_0
OH_264603_0_4,DEV_264640_0_4,DEV_264640_0_4-1,0.24,3.5699164,OH_264603_0
OH_264603_0_5,DEV_264640_0_5,DEV_264640_0_5-1,0.24,3.5699164,OH_264603_0
OH_264605_0_1,DEV_264641_0_1,DEV_264641_0_1-1,0.24,0.794492,OH_264605_0
OH_264611_1_1,DEV_264626_1_1,DEV_264626_1_1-1,0.24,1.293886571,OH_264611_1
OH_264611_1_2,DEV_264626_1_2,DEV_264626_1_2-1,0.24,1.293886571,OH_264611_1
OH_264611_1_3,DEV_264626_1_3,DEV_264626_1_3-1,0.24,1.293886571,OH_264611_1
OH_264611_1_4,DEV_264626_1_4,DEV_264626_1_4-1,0.24,1.293886571,OH_264611_1
OH_264611_1_5,DEV_264626_1_5,DEV_264626_1_5-1,0.24,1.293886571,OH_264611_1
OH_264611_1_6,DEV_264626_1_6,DEV_264626_1_6-1,0.24,1.293886571,OH_264611_1
OH_264611_1_7,DEV_264626_1_7,DEV_264626_1_7-1,0.24,1.293886571,OH_264611_1
OH_264611_2_1,DEV_264626_2_1,DEV_264626_2_1-1,0.24,1.293886571,OH_264611_2
OH_264611_2_2,DEV_264626_2_2,DEV_264626_2_2-1,0.24,1.293886571,OH_264611_2
OH_264611_2_3,DEV_264626_2_3,DEV_264626_2_3-1,0.24,1.293886571,OH_264611_2
OH_264611_2_4,DEV_264626_2_4,DEV_264626_2_4-1,0.24,1.293886571,OH_264611_2
OH_264611_2_5,DEV_264626_2_5,DEV_264626_2_5-1,0.24,1.293886571,OH_264611_2
OH_264611_2_6,DEV_264626_2_6,DEV_264626_2_6-1,0.24,1.293886571,OH_264611_2
OH_264611_2_7,DEV_264626_2_7,DEV_264626_2_7-1,0.24,1.293886571,OH_264611_2
OH_264618_0_1,DEV_264632_0_1,DEV_264632_0_1-1,0.24,1.41737336,OH_264618_0
OH_264618_0_2,DEV_264632_0_2,DEV_264632_0_2-1,0.24,1.41737336,OH_264618_0
OH_264618_0_3,DEV_264632_0_3,DEV_264632_0_3-1,0.24,1.41737336,OH_264618_0
OH_264618_0_4,DEV_264632_0_4,DEV_264632_0_4-1,0.24,1.41737336,OH_264618_0
OH_264618_0_5,DEV_264632_0_5,DEV_264632_0_5-1,0.24,1.41737336,OH_264618_0
OH_264618_0_6,DEV_264632_0_6,DEV_264632_0_6-1,0.24,1.41737336,OH_264618_0
OH_264618_0_7,DEV_264632_0_7,DEV_264632_0_7-1,0.24,1.41737336,OH_264618_0
OH_264618_0_8,DEV_264632_0_8,DEV_264632_0_8-1,0.24,1.41737336,OH_264618_0
OH_264618_0_9,DEV_264632_0_9,DEV_264632_0_9-1,0.24,1.41737336,OH_264618_0
OH_264618_0_10,DEV_264632_0_10,DEV_264632_0_10-1,0.24,1.41737336,OH_264618_0
OH_264618_0_11,DEV_264632_0_11,DEV_264632_0_11-1,0.24,1.41737336,OH_264618_0
OH_264618_0_12,DEV_264632_0_12,DEV_264632_0_12-1,0.24,1.41737336,OH_264618_0
OH_264618_0_13,DEV_264632_0_13,DEV_264632_0_13-1,0.24,1.41737336,OH_264618_0
OH_264618_0_14,DEV_264632_0_14,DEV_264632_0_14-1,0.24,1.41737336,OH_264618_0
OH_264618_0_15,DEV_264632_0_15,DEV_264632_0_15-1,0.24,1.41737336,OH_264618_0
OH_264618_0_16,DEV_264632_0_16,DEV_264632_0_16-1,0.24,1.41737336,OH_264618_0
OH_264618_0_17,DEV_264632_0_17,DEV_264632_0_17-1,0.24,1.41737336,OH_264618_0
OH_264618_0_18,DEV_264632_0_18,DEV_264632_0_18-1,0.24,1.41737336,OH_264618_0
OH_264618_0_19,DEV_264632_0_19,DEV_264632_0_19-1,0.24,1.41737336,OH_264618_0
OH_264618_0_20,DEV_264632_0_20,DEV_264632_0_20-1,0.24,1.41737336,OH_264618_0
OH_264618_0_21,DEV_264632_0_21,DEV_264632_0_21-1,0.24,1.41737336,OH_264618_0
OH_264618_0_22,DEV_264632_0_22,DEV_264632_0_22-1,0.24,1.41737336,OH_264618_0
OH_264618_0_23,DEV_264632_0_23,DEV_264632_0_23-1,0.24,1.41737336,OH_264618_0
OH_264618_0_24,DEV_264632_0_24,DEV_264632_0_24-1,0.24,1.41737336,OH_264618_0
OH_264618_0_25,DEV_264632_0_25,DEV_264632_0_25-1,0.24,1.41737336,OH_264618_0
OH_264637_0_1,DEV_264636_0_1,DEV_264636_0_1-1,0.24,1.694916,OH_264637_0
OH_264638_0_1,DEV_264639_0_1,DEV_264639_0_1-1,0.24,3.336866,OH_264638_0
OH_264695_1_1,DEV_264745_1_1,DEV_264745_1_1-1,0.24,1.200565333,OH_264695_1
OH_264695_1_2,DEV_264745_1_2,DEV_264745_1_2-1,0.24,1.200565333,OH_264695_1
OH_264695_1_3,DEV_264745_1_3,DEV_264745_1_3-1,0.24,1.200565333,OH_264695_1
OH_264695_2_1,DEV_264745_2_1,DEV_264745_2_1-1,0.24,1.200565333,OH_264695_2
OH_264695_2_2,DEV_264745_2_2,DEV_264745_2_2-1,0.24,1.200565333,OH_264695_2
OH_264695_2_3,DEV_264745_2_3,DEV_264745_2_3-1,0.24,1.200565333,OH_264695_2
OH_264697_1_1,DEV_264719_1_1,DEV_264719_1_1-1,0.24,1.25794525,OH_264697_1
OH_264697_1_2,DEV_264719_1_2,DEV_264719_1_2-1,0.24,1.25794525,OH_264697_1
OH_264697_1_3,DEV_264719_1_3,DEV_264719_1_3-1,0.24,1.25794525,OH_264697_1
OH_264697_1_4,DEV_264719_1_4,DEV_264719_1_4-1,0.24,1.25794525,OH_264697_1
OH_264697_2_1,DEV_264719_2_1,DEV_264719_2_1-1,0.24,1.25794525,OH_264697_2
OH_264697_2_2,DEV_264719_2_2,DEV_264719_2_2-1,0.24,1.25794525,OH_264697_2
OH_264697_2_3,DEV_264719_2_3,DEV_264719_2_3-1,0.24,1.25794525,OH_264697_2
OH_264697_2_4,DEV_264719_2_4,DEV_264719_2_4-1,0.24,1.25794525,OH_264697_2
OH_264715_0_1,DEV_264717_0_1,DEV_264717_0_1-1,0.24,0.805841643,OH_264715_0
OH_264715_0_2,DEV_264717_0_2,DEV_264717_0_2-1,0.24,0.805841643,OH_264715_0
OH_264715_0_3,DEV_264717_0_3,DEV_264717_0_3-1,0.24,0.805841643,OH_264715_0
OH_264715_0_4,DEV_264717_0_4,DEV_264717_0_4-1,0.24,0.805841643,OH_264715_0
OH_264715_0_5,DEV_264717_0_5,DEV_264717_0_5-1,0.24,0.805841643,OH_264715_0
OH_264715_0_6,DEV_264717_0_6,DEV_264717_0_6-1,0.24,0.805841643,OH_264715_0
OH_264715_0_7,DEV_264717_0_7,DEV_264717_0_7-1,0.24,0.805841643,OH_264715_0
OH_264715_0_8,DEV_264717_0_8,DEV_264717_0_8-1,0.24,0.805841643,OH_264715_0
OH_264715_0_9,DEV_264717_0_9,DEV_264717_0_9-1,0.24,0.805841643,OH_264715_0
OH_264715_0_10,DEV_264717_0_10,DEV_264717_0_10-1,0.24,0.805841643,OH_264715_0
OH_264715_0_11,DEV_264717_0_11,DEV_264717_0_11-1,0.24,0.805841643,OH_264715_0
OH_264715_0_12,DEV_264717_0_12,DEV_264717_0_12-1,0.24,0.805841643,OH_264715_0
OH_264715_0_13,DEV_264717_0_13,DEV_264717_0_13-1,0.24,0.805841643,OH_264715_0
OH_264715_0_14,DEV_264717_0_14,DEV_264717_0_14-1,0.24,0.805841643,OH_264715_0
OH_264722_0_1,NODE_602400_0_1,NODE_602400_0_1-1,0.24,1.129944,OH_264722_0
OH_264722_0_2,NODE_602400_0_2,NODE_602400_0_2-1,0.24,1.129944,OH_264722_0
OH_264722_0_3,NODE_602400_0_3,NODE_602400_0_3-1,0.24,1.129944,OH_264722_0
OH_264725_1_1,NODE_602432_1_1,NODE_602432_1_1-1,0.24,1.853814,OH_264725_1
OH_264725_2_1,NODE_602432_2_1,NODE_602432_2_1-1,0.24,1.853814,OH_264725_2
OH_264728_0_1,DEV_264743_0_1,DEV_264743_0_1-1,0.24,2.718927333,OH_264728_0
OH_264728_0_2,DEV_264743_0_2,DEV_264743_0_2-1,0.24,2.718927333,OH_264728_0
OH_264728_0_3,DEV_264743_0_3,DEV_264743_0_3-1,0.24,2.718927333,OH_264728_0
OH_264729_0_1,DEV_51074370_0_1,DEV_51074370_0_1-1,0.24,2.118645,OH_264729_0
OH_264729_0_2,DEV_51074370_0_2,DEV_51074370_0_2-1,0.24,2.118645,OH_264729_0
OH_264738_1_1,DEV_264720_1_1,DEV_264720_1_1-1,0.24,1.359463667,OH_264738_1
OH_264738_1_2,DEV_264720_1_2,DEV_264720_1_2-1,0.24,1.359463667,OH_264738_1
OH_264738_1_3,DEV_264720_1_3,DEV_264720_1_3-1,0.24,1.359463667,OH_264738_1
OH_264738_2_1,DEV_264720_2_1,DEV_264720_2_1-1,0.24,1.359463667,OH_264738_2
OH_264738_2_2,DEV_264720_2_2,DEV_264720_2_2-1,0.24,1.359463667,OH_264738_2
OH_264738_2_3,DEV_264720_2_3,DEV_264720_2_3-1,0.24,1.359463667,OH_264738_2
OH_264739_0_1,DEV_264746_0_1,DEV_264746_0_1-1,0.24,5.102403,OH_264739_0
OH_264739_0_2,DEV_264746_0_2,DEV_264746_0_2-1,0.24,5.102403,OH_264739_0
OH_264739_0_3,DEV_264746_0_3,DEV_264746_0_3-1,0.24,5.102403,OH_264739_0
OH_264740_1_1,DEV_51066088_1_1,DEV_51066088_1_1-1,0.24,1.228814,OH_264740_1
OH_264740_1_2,DEV_51066088_1_2,DEV_51066088_1_2-1,0.24,1.228814,OH_264740_1
OH_264740_1_3,DEV_51066088_1_3,DEV_51066088_1_3-1,0.24,1.228814,OH_264740_1
OH_264740_1_4,DEV_51066088_1_4,DEV_51066088_1_4-1,0.24,1.228814,OH_264740_1
OH_264740_1_5,DEV_51066088_1_5,DEV_51066088_1_5-1,0.24,1.228814,OH_264740_1
OH_264740_2_1,DEV_51066088_2_1,DEV_51066088_2_1-1,0.24,1.228814,OH_264740_2
OH_264740_2_2,DEV_51066088_2_2,DEV_51066088_2_2-1,0.24,1.228814,OH_264740_2
OH_264740_2_3,DEV_51066088_2_3,DEV_51066088_2_3-1,0.24,1.228814,OH_264740_2
OH_264740_2_4,DEV_51066088_2_4,DEV_51066088_2_4-1,0.24,1.228814,OH_264740_2
OH_264740_2_5,DEV_51066088_2_5,DEV_51066088_2_5-1,0.24,1.228814,OH_264740_2
OH_264762_0_1,DEV_264771_0_1,DEV_264771_0_1-1,0.24,1.186441,OH_264762_0
OH_264762_0_2,DEV_264771_0_2,DEV_264771_0_2-1,0.24,1.186441,OH_264762_0
OH_264762_0_3,DEV_264771_0_3,DEV_264771_0_3-1,0.24,1.186441,OH_264762_0
OH_264762_0_4,DEV_264771_0_4,DEV_264771_0_4-1,0.24,1.186441,OH_264762_0
OH_264762_0_5,DEV_264771_0_5,DEV_264771_0_5-1,0.24,1.186441,OH_264762_0
OH_264767_0_1,DEV_264775_0_1,DEV_264775_0_1-1,0.24,2.736582833,OH_264767_0
OH_264767_0_2,DEV_264775_0_2,DEV_264775_0_2-1,0.24,2.736582833,OH_264767_0
OH_264767_0_3,DEV_264775_0_3,DEV_264775_0_3-1,0.24,2.736582833,OH_264767_0
OH_264767_0_4,DEV_264775_0_4,DEV_264775_0_4-1,0.24,2.736582833,OH_264767_0
OH_264767_0_5,DEV_264775_0_5,DEV_264775_0_5-1,0.24,2.736582833,OH_264767_0
OH_264767_0_6,DEV_264775_0_6,DEV_264775_0_6-1,0.24,2.736582833,OH_264767_0
OH_265588_1_1,NODE_628216_1_1,NODE_628216_1_1-1,0.24,0.7838986,OH_265588_1
OH_265588_1_2,NODE_628216_1_2,NODE_628216_1_2-1,0.24,0.7838986,OH_265588_1
OH_265588_1_3,NODE_628216_1_3,NODE_628216_1_3-1,0.24,0.7838986,OH_265588_1
OH_265588_1_4,NODE_628216_1_4,NODE_628216_1_4-1,0.24,0.7838986,OH_265588_1
OH_265588_1_5,NODE_628216_1_5,NODE_628216_1_5-1,0.24,0.7838986,OH_265588_1
OH_265588_2_1,NODE_628216_2_1,NODE_628216_2_1-1,0.24,0.7838986,OH_265588_2
OH_265588_2_2,NODE_628216_2_2,NODE_628216_2_2-1,0.24,0.7838986,OH_265588_2
OH_265588_2_3,NODE_628216_2_3,NODE_628216_2_3-1,0.24,0.7838986,OH_265588_2
OH_265588_2_4,NODE_628216_2_4,NODE_628216_2_4-1,0.24,0.7838986,OH_265588_2
OH_265588_2_5,NODE_628216_2_5,NODE_628216_2_5-1,0.24,0.7838986,OH_265588_2
OH_265589_1_1,DEV_265595_1_1,DEV_265595_1_1-1,0.24,6.250002,OH_265589_1
OH_265589_2_1,DEV_265595_2_1,DEV_265595_2_1-1,0.24,6.250002,OH_265589_2
OH_265591_0_1,DEV_265593_0_1,DEV_265593_0_1-1,0.24,2.683616667,OH_265591_0
OH_265591_0_2,DEV_265593_0_2,DEV_265593_0_2-1,0.24,2.683616667,OH_265591_0
OH_265591_0_3,DEV_265593_0_3,DEV_265593_0_3-1,0.24,2.683616667,OH_265591_0
OH_265600_1_1,NODE_10017355_1_1,NODE_10017355_1_1-1,0.24,3.283899,OH_265600_1
OH_265600_2_1,NODE_10017355_2_1,NODE_10017355_2_1-1,0.24,3.283899,OH_265600_2
OH_265634_0_1,PRI_265634_0_1,PRI_265634_0_1-1,0.24,0.696126143,OH_265634_0
OH_265634_0_2,PRI_265634_0_2,PRI_265634_0_2-1,0.24,0.696126143,OH_265634_0
OH_265634_0_3,PRI_265634_0_3,PRI_265634_0_3-1,0.24,0.696126143,OH_265634_0
OH_265634_0_4,PRI_265634_0_4,PRI_265634_0_4-1,0.24,0.696126143,OH_265634_0
OH_265634_0_5,PRI_265634_0_5,PRI_265634_0_5-1,0.24,0.696126143,OH_265634_0
OH_265634_0_6,PRI_265634_0_6,PRI_265634_0_6-1,0.24,0.696126143,OH_265634_0
OH_265634_0_7,PRI_265634_0_7,PRI_265634_0_7-1,0.24,0.696126143,OH_265634_0
OH_265637_1_1,DEV_265642_1_1,DEV_265642_1_1-1,0.24,1.150121429,OH_265637_1
OH_265637_1_2,DEV_265642_1_2,DEV_265642_1_2-1,0.24,1.150121429,OH_265637_1
OH_265637_1_3,DEV_265642_1_3,DEV_265642_1_3-1,0.24,1.150121429,OH_265637_1
OH_265637_1_4,DEV_265642_1_4,DEV_265642_1_4-1,0.24,1.150121429,OH_265637_1
OH_265637_1_5,DEV_265642_1_5,DEV_265642_1_5-1,0.24,1.150121429,OH_265637_1
OH_265637_1_6,DEV_265642_1_6,DEV_265642_1_6-1,0.24,1.150121429,OH_265637_1
OH_265637_1_7,DEV_265642_1_7,DEV_265642_1_7-1,0.24,1.150121429,OH_265637_1
OH_265637_2_1,DEV_265642_2_1,DEV_265642_2_1-1,0.24,1.150121429,OH_265637_2
OH_265637_2_2,DEV_265642_2_2,DEV_265642_2_2-1,0.24,1.150121429,OH_265637_2
OH_265637_2_3,DEV_265642_2_3,DEV_265642_2_3-1,0.24,1.150121429,OH_265637_2
OH_265637_2_4,DEV_265642_2_4,DEV_265642_2_4-1,0.24,1.150121429,OH_265637_2
OH_265637_2_5,DEV_265642_2_5,DEV_265642_2_5-1,0.24,1.150121429,OH_265637_2
OH_265637_2_6,DEV_265642_2_6,DEV_265642_2_6-1,0.24,1.150121429,OH_265637_2
OH_265637_2_7,DEV_265642_2_7,DEV_265642_2_7-1,0.24,1.150121429,OH_265637_2
OH_265653_0_1,DEV_265652_0_1,DEV_265652_0_1-1,0.24,1.48834795,OH_265653_0
OH_265653_0_2,DEV_265652_0_2,DEV_265652_0_2-1,0.24,1.48834795,OH_265653_0
OH_265653_0_3,DEV_265652_0_3,DEV_265652_0_3-1,0.24,1.48834795,OH_265653_0
OH_265653_0_4,DEV_265652_0_4,DEV_265652_0_4-1,0.24,1.48834795,OH_265653_0
OH_265653_0_5,DEV_265652_0_5,DEV_265652_0_5-1,0.24,1.48834795,OH_265653_0
OH_265653_0_6,DEV_265652_0_6,DEV_265652_0_6-1,0.24,1.48834795,OH_265653_0
OH_265653_0_7,DEV_265652_0_7,DEV_265652_0_7-1,0.24,1.48834795,OH_265653_0
OH_265653_0_8,DEV_265652_0_8,DEV_265652_0_8-1,0.24,1.48834795,OH_265653_0
OH_265653_0_9,DEV_265652_0_9,DEV_265652_0_9-1,0.24,1.48834795,OH_265653_0
OH_265653_0_10,DEV_265652_0_10,DEV_265652_0_10-1,0.24,1.48834795,OH_265653_0
OH_265653_0_11,DEV_265652_0_11,DEV_265652_0_11-1,0.24,1.48834795,OH_265653_0
OH_265653_0_12,DEV_265652_0_12,DEV_265652_0_12-1,0.24,1.48834795,OH_265653_0
OH_265653_0_13,DEV_265652_0_13,DEV_265652_0_13-1,0.24,1.48834795,OH_265653_0
OH_265653_0_14,DEV_265652_0_14,DEV_265652_0_14-1,0.24,1.48834795,OH_265653_0
OH_265653_0_15,DEV_265652_0_15,DEV_265652_0_15-1,0.24,1.48834795,OH_265653_0
OH_265653_0_16,DEV_265652_0_16,DEV_265652_0_16-1,0.24,1.48834795,OH_265653_0
OH_265653_0_17,DEV_265652_0_17,DEV_265652_0_17-1,0.24,1.48834795,OH_265653_0
OH_265653_0_18,DEV_265652_0_18,DEV_265652_0_18-1,0.24,1.48834795,OH_265653_0
OH_265653_0_19,DEV_265652_0_19,DEV_265652_0_19-1,0.24,1.48834795,OH_265653_0
OH_265653_0_20,DEV_265652_0_20,DEV_265652_0_20-1,0.24,1.48834795,OH_265653_0
OH_265657_0_1,DEV_265665_0_1,DEV_265665_0_1-1,0.24,7.838986,OH_265657_0
OH_265705_0_1,DEV_265707_0_1,DEV_265707_0_1-1,0.24,12.235174,OH_265705_0
OH_265713_0_1,DEV_51081684_0_1,DEV_51081684_0_1-1,0.24,3.495764,OH_265713_0
OH_265737_0_1,NODE_30074284_0_1,NODE_30074284_0_1-1,0.24,1.853814,OH_265737_0
OH_265737_0_2,NODE_30074284_0_2,NODE_30074284_0_2-1,0.24,1.853814,OH_265737_0
